CODIGO_ESTACION,NOMBRE_ESTACION,NUCLEO_CERCANIAS,TRAMO_HORARIO,VIAJEROS_SUBIDOS,VIAJEROS_BAJADOS
15202,SANTULLANO,ASTURIAS,17:00 - 17:30,4,3
15202,SANTULLANO,ASTURIAS,17:30 - 18:00,0,2
15202,SANTULLANO,ASTURIAS,18:00 - 18:30,0,1
15202,SANTULLANO,ASTURIAS,18:30 - 19:00,2,0
15202,SANTULLANO,ASTURIAS,19:00 - 19:30,0,3
15202,SANTULLANO,ASTURIAS,19:30 - 20:00,1,4
15202,SANTULLANO,ASTURIAS,20:00 - 20:30,1,0
15202,SANTULLANO,ASTURIAS,20:30 - 21:00,0,1
15202,SANTULLANO,ASTURIAS,21:00 - 21:30,0,0
15202,SANTULLANO,ASTURIAS,21:30 - 22:00,0,1
15202,SANTULLANO,ASTURIAS,22:00 - 22:30,0,1
15202,SANTULLANO,ASTURIAS,22:30 - 23:00,0,1
15202,SANTULLANO,ASTURIAS,23:00 - 23:30,0,1
15202,SANTULLANO,ASTURIAS,23:30 - 00:00,0,0
15203,MIERES-PUENTE,ASTURIAS,06:00 - 06:30,1,4
15203,MIERES-PUENTE,ASTURIAS,06:30 - 07:00,31,13
15203,MIERES-PUENTE,ASTURIAS,07:00 - 07:30,39,15
15203,MIERES-PUENTE,ASTURIAS,07:30 - 08:00,28,12
15203,MIERES-PUENTE,ASTURIAS,08:00 - 08:30,72,33
15203,MIERES-PUENTE,ASTURIAS,08:30 - 09:00,24,5
15203,MIERES-PUENTE,ASTURIAS,09:00 - 09:30,31,23
15203,MIERES-PUENTE,ASTURIAS,09:30 - 10:00,24,29
15203,MIERES-PUENTE,ASTURIAS,10:00 - 10:30,25,12
15203,MIERES-PUENTE,ASTURIAS,11:00 - 11:30,33,24
15203,MIERES-PUENTE,ASTURIAS,11:30 - 12:00,10,3
15203,MIERES-PUENTE,ASTURIAS,12:00 - 12:30,12,25
15203,MIERES-PUENTE,ASTURIAS,12:30 - 13:00,1,24
15203,MIERES-PUENTE,ASTURIAS,13:00 - 13:30,20,19
15203,MIERES-PUENTE,ASTURIAS,13:30 - 14:00,28,30
15203,MIERES-PUENTE,ASTURIAS,14:00 - 14:30,32,39
15203,MIERES-PUENTE,ASTURIAS,14:30 - 15:00,34,3
15203,MIERES-PUENTE,ASTURIAS,15:00 - 15:30,10,88
15203,MIERES-PUENTE,ASTURIAS,15:30 - 16:00,41,33
15203,MIERES-PUENTE,ASTURIAS,16:00 - 16:30,18,36
15203,MIERES-PUENTE,ASTURIAS,16:30 - 17:00,32,16
15203,MIERES-PUENTE,ASTURIAS,17:00 - 17:30,20,19
15203,MIERES-PUENTE,ASTURIAS,17:30 - 18:00,24,33
15203,MIERES-PUENTE,ASTURIAS,18:00 - 18:30,23,25
15203,MIERES-PUENTE,ASTURIAS,18:30 - 19:00,15,35
15203,MIERES-PUENTE,ASTURIAS,19:00 - 19:30,10,27
15203,MIERES-PUENTE,ASTURIAS,19:30 - 20:00,32,43
15203,MIERES-PUENTE,ASTURIAS,20:00 - 20:30,12,36
15203,MIERES-PUENTE,ASTURIAS,20:30 - 21:00,7,2
15203,MIERES-PUENTE,ASTURIAS,21:00 - 21:30,11,64
15203,MIERES-PUENTE,ASTURIAS,21:30 - 22:00,4,29
15203,MIERES-PUENTE,ASTURIAS,22:00 - 22:30,1,0
15203,MIERES-PUENTE,ASTURIAS,22:30 - 23:00,0,26
15203,MIERES-PUENTE,ASTURIAS,23:00 - 23:30,2,9
15203,MIERES-PUENTE,ASTURIAS,23:30 - 00:00,3,0
15205,ABLAÑA,ASTURIAS,06:00 - 06:30,0,0
15205,ABLAÑA,ASTURIAS,06:30 - 07:00,4,0
15205,ABLAÑA,ASTURIAS,07:00 - 07:30,8,2
15205,ABLAÑA,ASTURIAS,07:30 - 08:00,1,0
15205,ABLAÑA,ASTURIAS,08:00 - 08:30,7,1
15205,ABLAÑA,ASTURIAS,08:30 - 09:00,4,0
15205,ABLAÑA,ASTURIAS,09:00 - 09:30,3,1
15205,ABLAÑA,ASTURIAS,09:30 - 10:00,4,0
15205,ABLAÑA,ASTURIAS,10:00 - 10:30,1,3
15205,ABLAÑA,ASTURIAS,11:00 - 11:30,6,4
15205,ABLAÑA,ASTURIAS,11:30 - 12:00,0,0
15205,ABLAÑA,ASTURIAS,12:00 - 12:30,1,3
15205,ABLAÑA,ASTURIAS,12:30 - 13:00,3,1
15205,ABLAÑA,ASTURIAS,13:00 - 13:30,4,1
15205,ABLAÑA,ASTURIAS,13:30 - 14:00,0,0
15205,ABLAÑA,ASTURIAS,14:00 - 14:30,1,4
15205,ABLAÑA,ASTURIAS,14:30 - 15:00,3,2
15205,ABLAÑA,ASTURIAS,15:00 - 15:30,1,5
15205,ABLAÑA,ASTURIAS,15:30 - 16:00,3,3
15205,ABLAÑA,ASTURIAS,16:00 - 16:30,5,1
15205,ABLAÑA,ASTURIAS,16:30 - 17:00,1,0
15205,ABLAÑA,ASTURIAS,17:00 - 17:30,2,3
15205,ABLAÑA,ASTURIAS,17:30 - 18:00,2,0
15205,ABLAÑA,ASTURIAS,18:00 - 18:30,1,2
15205,ABLAÑA,ASTURIAS,18:30 - 19:00,0,0
15205,ABLAÑA,ASTURIAS,19:00 - 19:30,1,3
15205,ABLAÑA,ASTURIAS,19:30 - 20:00,0,2
15205,ABLAÑA,ASTURIAS,20:00 - 20:30,0,4
15205,ABLAÑA,ASTURIAS,20:30 - 21:00,1,1
15205,ABLAÑA,ASTURIAS,21:00 - 21:30,0,10
15205,ABLAÑA,ASTURIAS,21:30 - 22:00,0,1
15205,ABLAÑA,ASTURIAS,22:00 - 22:30,0,0
15205,ABLAÑA,ASTURIAS,23:00 - 23:30,1,2
15205,ABLAÑA,ASTURIAS,23:30 - 00:00,0,0
15205,ABLAÑA,ASTURIAS AM,07:00 - 07:30,0,2
15205,ABLAÑA,ASTURIAS AM,07:30 - 08:00,1,0
15205,ABLAÑA,ASTURIAS AM,08:30 - 09:00,0,1
15205,ABLAÑA,ASTURIAS AM,09:00 - 09:30,3,0
15205,ABLAÑA,ASTURIAS AM,09:30 - 10:00,0,2
15205,ABLAÑA,ASTURIAS AM,10:00 - 10:30,1,0
15205,ABLAÑA,ASTURIAS AM,11:00 - 11:30,0,6
15205,ABLAÑA,ASTURIAS AM,11:30 - 12:00,3,0
15205,ABLAÑA,ASTURIAS AM,12:00 - 12:30,1,6
15205,ABLAÑA,ASTURIAS AM,13:00 - 13:30,1,3
15205,ABLAÑA,ASTURIAS AM,14:00 - 14:30,0,3
15205,ABLAÑA,ASTURIAS AM,14:30 - 15:00,5,1
15205,ABLAÑA,ASTURIAS AM,15:00 - 15:30,6,5
15205,ABLAÑA,ASTURIAS AM,16:00 - 16:30,0,10
15205,ABLAÑA,ASTURIAS AM,16:30 - 17:00,5,0
15205,ABLAÑA,ASTURIAS AM,17:00 - 17:30,5,0
15205,ABLAÑA,ASTURIAS AM,18:00 - 18:30,15,1
15205,ABLAÑA,ASTURIAS AM,19:00 - 19:30,4,6
15205,ABLAÑA,ASTURIAS AM,20:00 - 20:30,7,1
15205,ABLAÑA,ASTURIAS AM,21:00 - 21:30,0,1
15205,ABLAÑA,ASTURIAS AM,22:00 - 22:30,0,3
15205,ABLAÑA,ASTURIAS AM,22:30 - 23:00,1,0
15206,LA PEREDA-RIOSA,ASTURIAS,00:00 - 00:30,0,0
15206,LA PEREDA-RIOSA,ASTURIAS,06:00 - 06:30,0,0
15206,LA PEREDA-RIOSA,ASTURIAS,06:30 - 07:00,2,0
15206,LA PEREDA-RIOSA,ASTURIAS,07:00 - 07:30,0,0
15206,LA PEREDA-RIOSA,ASTURIAS,07:30 - 08:00,1,0
15206,LA PEREDA-RIOSA,ASTURIAS,08:00 - 08:30,0,2
15206,LA PEREDA-RIOSA,ASTURIAS,08:30 - 09:00,0,2
15206,LA PEREDA-RIOSA,ASTURIAS,09:00 - 09:30,6,2
15206,LA PEREDA-RIOSA,ASTURIAS,09:30 - 10:00,0,0
15206,LA PEREDA-RIOSA,ASTURIAS,10:00 - 10:30,4,2
15206,LA PEREDA-RIOSA,ASTURIAS,11:00 - 11:30,0,2
15206,LA PEREDA-RIOSA,ASTURIAS,11:30 - 12:00,0,0
15206,LA PEREDA-RIOSA,ASTURIAS,12:00 - 12:30,4,0
15206,LA PEREDA-RIOSA,ASTURIAS,12:30 - 13:00,1,0
15206,LA PEREDA-RIOSA,ASTURIAS,13:00 - 13:30,2,3
15206,LA PEREDA-RIOSA,ASTURIAS,13:30 - 14:00,1,3
15206,LA PEREDA-RIOSA,ASTURIAS,14:00 - 14:30,4,3
15206,LA PEREDA-RIOSA,ASTURIAS,14:30 - 15:00,0,2
15206,LA PEREDA-RIOSA,ASTURIAS,15:00 - 15:30,1,0
15206,LA PEREDA-RIOSA,ASTURIAS,15:30 - 16:00,3,1
15206,LA PEREDA-RIOSA,ASTURIAS,16:00 - 16:30,4,1
15206,LA PEREDA-RIOSA,ASTURIAS,16:30 - 17:00,0,0
15206,LA PEREDA-RIOSA,ASTURIAS,17:00 - 17:30,0,1
15206,LA PEREDA-RIOSA,ASTURIAS,17:30 - 18:00,2,0
15206,LA PEREDA-RIOSA,ASTURIAS,18:00 - 18:30,5,2
15206,LA PEREDA-RIOSA,ASTURIAS,18:30 - 19:00,1,0
15206,LA PEREDA-RIOSA,ASTURIAS,19:00 - 19:30,0,0
15206,LA PEREDA-RIOSA,ASTURIAS,19:30 - 20:00,0,0
15206,LA PEREDA-RIOSA,ASTURIAS,20:00 - 20:30,0,2
15206,LA PEREDA-RIOSA,ASTURIAS,20:30 - 21:00,1,0
15206,LA PEREDA-RIOSA,ASTURIAS,21:00 - 21:30,0,0
15206,LA PEREDA-RIOSA,ASTURIAS,21:30 - 22:00,0,0
15206,LA PEREDA-RIOSA,ASTURIAS,22:00 - 22:30,3,0
15206,LA PEREDA-RIOSA,ASTURIAS,23:00 - 23:30,1,0
15206,LA PEREDA-RIOSA,ASTURIAS AM,07:00 - 07:30,0,0
15206,LA PEREDA-RIOSA,ASTURIAS AM,07:30 - 08:00,0,1
15206,LA PEREDA-RIOSA,ASTURIAS AM,08:30 - 09:00,1,0
15206,LA PEREDA-RIOSA,ASTURIAS AM,11:00 - 11:30,2,2
15206,LA PEREDA-RIOSA,ASTURIAS AM,13:00 - 13:30,0,0
15206,LA PEREDA-RIOSA,ASTURIAS AM,14:00 - 14:30,5,2
15206,LA PEREDA-RIOSA,ASTURIAS AM,15:00 - 15:30,1,1
15206,LA PEREDA-RIOSA,ASTURIAS AM,16:00 - 16:30,1,2
15206,LA PEREDA-RIOSA,ASTURIAS AM,18:00 - 18:30,1,1
15206,LA PEREDA-RIOSA,ASTURIAS AM,19:00 - 19:30,1,1
15206,LA PEREDA-RIOSA,ASTURIAS AM,22:00 - 22:30,0,0
15206,LA PEREDA-RIOSA,ASTURIAS AM,22:30 - 23:00,0,0
15207,OLLONIEGO,ASTURIAS,00:00 - 00:30,0,0
15207,OLLONIEGO,ASTURIAS,06:00 - 06:30,0,0
15207,OLLONIEGO,ASTURIAS,06:30 - 07:00,0,0
15207,OLLONIEGO,ASTURIAS,07:00 - 07:30,2,0
15207,OLLONIEGO,ASTURIAS,07:30 - 08:00,1,0
15207,OLLONIEGO,ASTURIAS,08:00 - 08:30,1,0
15207,OLLONIEGO,ASTURIAS,08:30 - 09:00,0,0
15207,OLLONIEGO,ASTURIAS,09:00 - 09:30,0,0
15207,OLLONIEGO,ASTURIAS,09:30 - 10:00,2,0
15207,OLLONIEGO,ASTURIAS,10:00 - 10:30,1,1
15207,OLLONIEGO,ASTURIAS,10:30 - 11:00,2,0
15207,OLLONIEGO,ASTURIAS,11:00 - 11:30,0,0
15207,OLLONIEGO,ASTURIAS,11:30 - 12:00,0,0
15207,OLLONIEGO,ASTURIAS,12:00 - 12:30,1,2
15207,OLLONIEGO,ASTURIAS,12:30 - 13:00,2,0
15207,OLLONIEGO,ASTURIAS,13:00 - 13:30,0,1
15207,OLLONIEGO,ASTURIAS,13:30 - 14:00,1,0
15207,OLLONIEGO,ASTURIAS,14:00 - 14:30,0,0
15207,OLLONIEGO,ASTURIAS,14:30 - 15:00,0,2
15207,OLLONIEGO,ASTURIAS,15:00 - 15:30,1,4
15207,OLLONIEGO,ASTURIAS,15:30 - 16:00,1,1
15207,OLLONIEGO,ASTURIAS,16:00 - 16:30,0,1
15207,OLLONIEGO,ASTURIAS,16:30 - 17:00,1,2
15207,OLLONIEGO,ASTURIAS,17:00 - 17:30,0,0
15207,OLLONIEGO,ASTURIAS,17:30 - 18:00,0,1
15207,OLLONIEGO,ASTURIAS,18:00 - 18:30,0,0
15207,OLLONIEGO,ASTURIAS,18:30 - 19:00,0,0
15207,OLLONIEGO,ASTURIAS,19:00 - 19:30,2,1
15207,OLLONIEGO,ASTURIAS,19:30 - 20:00,0,0
15207,OLLONIEGO,ASTURIAS,20:00 - 20:30,0,0
15207,OLLONIEGO,ASTURIAS,20:30 - 21:00,2,2
15207,OLLONIEGO,ASTURIAS,21:00 - 21:30,0,6
15207,OLLONIEGO,ASTURIAS,21:30 - 22:00,0,0
15207,OLLONIEGO,ASTURIAS,22:00 - 22:30,0,0
15207,OLLONIEGO,ASTURIAS,22:30 - 23:00,0,1
15207,OLLONIEGO,ASTURIAS,23:00 - 23:30,0,1
15208,SOTO DE REY,ASTURIAS,00:00 - 00:30,0,0
15208,SOTO DE REY,ASTURIAS,05:30 - 06:00,0,0
15208,SOTO DE REY,ASTURIAS,06:00 - 06:30,0,0
15208,SOTO DE REY,ASTURIAS,06:30 - 07:00,0,0
15208,SOTO DE REY,ASTURIAS,07:00 - 07:30,0,1
15208,SOTO DE REY,ASTURIAS,07:30 - 08:00,4,3
15208,SOTO DE REY,ASTURIAS,08:00 - 08:30,4,0
15208,SOTO DE REY,ASTURIAS,08:30 - 09:00,11,3
15208,SOTO DE REY,ASTURIAS,09:00 - 09:30,5,1
15208,SOTO DE REY,ASTURIAS,09:30 - 10:00,1,2
15208,SOTO DE REY,ASTURIAS,10:00 - 10:30,3,1
15208,SOTO DE REY,ASTURIAS,10:30 - 11:00,0,1
15208,SOTO DE REY,ASTURIAS,11:00 - 11:30,0,0
15208,SOTO DE REY,ASTURIAS,11:30 - 12:00,0,0
15208,SOTO DE REY,ASTURIAS,12:00 - 12:30,1,0
15208,SOTO DE REY,ASTURIAS,12:30 - 13:00,1,5
15208,SOTO DE REY,ASTURIAS,13:00 - 13:30,1,0
15208,SOTO DE REY,ASTURIAS,13:30 - 14:00,2,4
15208,SOTO DE REY,ASTURIAS,14:00 - 14:30,3,5
15208,SOTO DE REY,ASTURIAS,14:30 - 15:00,4,5
15208,SOTO DE REY,ASTURIAS,15:00 - 15:30,2,0
15208,SOTO DE REY,ASTURIAS,15:30 - 16:00,2,1
15208,SOTO DE REY,ASTURIAS,16:00 - 16:30,4,1
15208,SOTO DE REY,ASTURIAS,16:30 - 17:00,2,3
15208,SOTO DE REY,ASTURIAS,17:00 - 17:30,6,1
15208,SOTO DE REY,ASTURIAS,17:30 - 18:00,2,1
15208,SOTO DE REY,ASTURIAS,18:00 - 18:30,1,1
15208,SOTO DE REY,ASTURIAS,18:30 - 19:00,0,0
15208,SOTO DE REY,ASTURIAS,19:00 - 19:30,0,1
15208,SOTO DE REY,ASTURIAS,19:30 - 20:00,0,1
15208,SOTO DE REY,ASTURIAS,20:00 - 20:30,0,3
15208,SOTO DE REY,ASTURIAS,20:30 - 21:00,1,3
15208,SOTO DE REY,ASTURIAS,21:00 - 21:30,1,6
15208,SOTO DE REY,ASTURIAS,21:30 - 22:00,1,0
15208,SOTO DE REY,ASTURIAS,22:00 - 22:30,0,1
15208,SOTO DE REY,ASTURIAS,22:30 - 23:00,0,1
15208,SOTO DE REY,ASTURIAS,23:00 - 23:30,0,0
15208,SOTO DE REY,ASTURIAS,23:30 - 00:00,0,0
15209,LAS SEGADAS,ASTURIAS,00:00 - 00:30,0,0
15209,LAS SEGADAS,ASTURIAS,05:30 - 06:00,0,0
15209,LAS SEGADAS,ASTURIAS,06:00 - 06:30,0,0
15209,LAS SEGADAS,ASTURIAS,06:30 - 07:00,1,1
15209,LAS SEGADAS,ASTURIAS,07:00 - 07:30,3,2
15209,LAS SEGADAS,ASTURIAS,07:30 - 08:00,7,2
15209,LAS SEGADAS,ASTURIAS,08:00 - 08:30,14,3
15209,LAS SEGADAS,ASTURIAS,08:30 - 09:00,11,2
15209,LAS SEGADAS,ASTURIAS,09:00 - 09:30,15,5
15209,LAS SEGADAS,ASTURIAS,09:30 - 10:00,3,1
15209,LAS SEGADAS,ASTURIAS,10:00 - 10:30,13,2
15209,LAS SEGADAS,ASTURIAS,10:30 - 11:00,5,1
15209,LAS SEGADAS,ASTURIAS,11:00 - 11:30,2,5
15209,LAS SEGADAS,ASTURIAS,11:30 - 12:00,3,0
15209,LAS SEGADAS,ASTURIAS,12:00 - 12:30,2,11
15209,LAS SEGADAS,ASTURIAS,12:30 - 13:00,8,8
15209,LAS SEGADAS,ASTURIAS,13:00 - 13:30,7,3
15209,LAS SEGADAS,ASTURIAS,13:30 - 14:00,1,7
15209,LAS SEGADAS,ASTURIAS,14:00 - 14:30,4,9
15209,LAS SEGADAS,ASTURIAS,14:30 - 15:00,5,9
15209,LAS SEGADAS,ASTURIAS,15:00 - 15:30,4,14
15209,LAS SEGADAS,ASTURIAS,15:30 - 16:00,3,8
15209,LAS SEGADAS,ASTURIAS,16:00 - 16:30,11,8
15209,LAS SEGADAS,ASTURIAS,16:30 - 17:00,0,5
15209,LAS SEGADAS,ASTURIAS,17:00 - 17:30,2,2
15209,LAS SEGADAS,ASTURIAS,17:30 - 18:00,8,4
15209,LAS SEGADAS,ASTURIAS,18:00 - 18:30,6,7
15209,LAS SEGADAS,ASTURIAS,18:30 - 19:00,1,6
15209,LAS SEGADAS,ASTURIAS,19:00 - 19:30,8,5
15209,LAS SEGADAS,ASTURIAS,19:30 - 20:00,2,1
15209,LAS SEGADAS,ASTURIAS,20:00 - 20:30,3,5
15209,LAS SEGADAS,ASTURIAS,20:30 - 21:00,1,7
15209,LAS SEGADAS,ASTURIAS,21:00 - 21:30,0,8
15209,LAS SEGADAS,ASTURIAS,21:30 - 22:00,1,2
15209,LAS SEGADAS,ASTURIAS,22:00 - 22:30,0,5
15209,LAS SEGADAS,ASTURIAS,22:30 - 23:00,1,2
15209,LAS SEGADAS,ASTURIAS,23:00 - 23:30,1,2
15209,LAS SEGADAS,ASTURIAS,23:30 - 00:00,0,0
15210,EL CALEYO,ASTURIAS,00:00 - 00:30,0,0
15210,EL CALEYO,ASTURIAS,05:30 - 06:00,0,0
15210,EL CALEYO,ASTURIAS,06:00 - 06:30,0,0
15210,EL CALEYO,ASTURIAS,06:30 - 07:00,0,0
15210,EL CALEYO,ASTURIAS,07:00 - 07:30,0,2
15210,EL CALEYO,ASTURIAS,07:30 - 08:00,1,0
15210,EL CALEYO,ASTURIAS,08:00 - 08:30,0,1
15210,EL CALEYO,ASTURIAS,08:30 - 09:00,2,2
15210,EL CALEYO,ASTURIAS,09:00 - 09:30,2,2
15210,EL CALEYO,ASTURIAS,09:30 - 10:00,0,1
15210,EL CALEYO,ASTURIAS,10:00 - 10:30,1,0
15210,EL CALEYO,ASTURIAS,10:30 - 11:00,0,0
15210,EL CALEYO,ASTURIAS,11:00 - 11:30,0,0
15210,EL CALEYO,ASTURIAS,11:30 - 12:00,0,0
15210,EL CALEYO,ASTURIAS,12:00 - 12:30,0,0
15210,EL CALEYO,ASTURIAS,12:30 - 13:00,0,1
15210,EL CALEYO,ASTURIAS,13:00 - 13:30,2,0
15210,EL CALEYO,ASTURIAS,13:30 - 14:00,0,0
15210,EL CALEYO,ASTURIAS,14:00 - 14:30,1,1
15210,EL CALEYO,ASTURIAS,14:30 - 15:00,2,1
15210,EL CALEYO,ASTURIAS,15:00 - 15:30,1,2
15210,EL CALEYO,ASTURIAS,15:30 - 16:00,1,1
15210,EL CALEYO,ASTURIAS,16:00 - 16:30,1,0
15210,EL CALEYO,ASTURIAS,16:30 - 17:00,0,0
15210,EL CALEYO,ASTURIAS,17:00 - 17:30,0,0
15210,EL CALEYO,ASTURIAS,17:30 - 18:00,0,0
15210,EL CALEYO,ASTURIAS,18:00 - 18:30,1,0
15210,EL CALEYO,ASTURIAS,18:30 - 19:00,2,0
15210,EL CALEYO,ASTURIAS,19:00 - 19:30,1,2
15210,EL CALEYO,ASTURIAS,19:30 - 20:00,0,0
15210,EL CALEYO,ASTURIAS,20:00 - 20:30,0,0
15210,EL CALEYO,ASTURIAS,20:30 - 21:00,0,1
15210,EL CALEYO,ASTURIAS,21:00 - 21:30,0,0
15210,EL CALEYO,ASTURIAS,21:30 - 22:00,0,1
15210,EL CALEYO,ASTURIAS,22:00 - 22:30,0,1
15210,EL CALEYO,ASTURIAS,22:30 - 23:00,0,0
15210,EL CALEYO,ASTURIAS,23:00 - 23:30,0,0
15210,EL CALEYO,ASTURIAS,23:30 - 00:00,0,0
15211,OVIEDO,ASTURIAS,00:00 - 00:30,0,7
15211,OVIEDO,ASTURIAS,05:00 - 05:30,8,0
15211,OVIEDO,ASTURIAS,05:30 - 06:00,20,0
15211,OVIEDO,ASTURIAS,06:00 - 06:30,11,0
15211,OVIEDO,ASTURIAS,06:30 - 07:00,14,21
15211,OVIEDO,ASTURIAS,07:00 - 07:30,93,213
15211,OVIEDO,ASTURIAS,07:30 - 08:00,68,258
15211,OVIEDO,ASTURIAS,08:00 - 08:30,121,300
15211,OVIEDO,ASTURIAS,08:30 - 09:00,45,411
15211,OVIEDO,ASTURIAS,09:00 - 09:30,66,212
15211,OVIEDO,ASTURIAS,09:30 - 10:00,38,279
15211,OVIEDO,ASTURIAS,10:00 - 10:30,54,175
15211,OVIEDO,ASTURIAS,10:30 - 11:00,31,70
15211,OVIEDO,ASTURIAS,11:00 - 11:30,53,101
15211,OVIEDO,ASTURIAS,11:30 - 12:00,42,68
15211,OVIEDO,ASTURIAS,12:00 - 12:30,105,91
15211,OVIEDO,ASTURIAS,12:30 - 13:00,142,59
15211,OVIEDO,ASTURIAS,13:00 - 13:30,186,98
15211,OVIEDO,ASTURIAS,13:30 - 14:00,147,82
15211,OVIEDO,ASTURIAS,14:00 - 14:30,298,138
15211,OVIEDO,ASTURIAS,14:30 - 15:00,273,135
15211,OVIEDO,ASTURIAS,15:00 - 15:30,394,231
15211,OVIEDO,ASTURIAS,15:30 - 16:00,88,119
15211,OVIEDO,ASTURIAS,16:00 - 16:30,163,171
15211,OVIEDO,ASTURIAS,16:30 - 17:00,61,125
15211,OVIEDO,ASTURIAS,17:00 - 17:30,174,96
15211,OVIEDO,ASTURIAS,17:30 - 18:00,92,99
15211,OVIEDO,ASTURIAS,18:00 - 18:30,170,71
15211,OVIEDO,ASTURIAS,18:30 - 19:00,127,101
15211,OVIEDO,ASTURIAS,19:00 - 19:30,236,89
15211,OVIEDO,ASTURIAS,19:30 - 20:00,96,60
15211,OVIEDO,ASTURIAS,20:00 - 20:30,247,41
15211,OVIEDO,ASTURIAS,20:30 - 21:00,213,60
15211,OVIEDO,ASTURIAS,21:00 - 21:30,174,42
15211,OVIEDO,ASTURIAS,21:30 - 22:00,70,29
15211,OVIEDO,ASTURIAS,22:00 - 22:30,81,19
15211,OVIEDO,ASTURIAS,22:30 - 23:00,44,19
15211,OVIEDO,ASTURIAS,23:00 - 23:30,16,23
15211,OVIEDO,ASTURIAS,23:30 - 00:00,0,15
15211,OVIEDO,ASTURIAS AM,06:00 - 06:30,12,2
15211,OVIEDO,ASTURIAS AM,06:30 - 07:00,19,13
15211,OVIEDO,ASTURIAS AM,07:00 - 07:30,15,31
15211,OVIEDO,ASTURIAS AM,07:30 - 08:00,39,57
15211,OVIEDO,ASTURIAS AM,08:00 - 08:30,28,33
15211,OVIEDO,ASTURIAS AM,08:30 - 09:00,38,85
15211,OVIEDO,ASTURIAS AM,09:00 - 09:30,23,75
15211,OVIEDO,ASTURIAS AM,09:30 - 10:00,25,62
15211,OVIEDO,ASTURIAS AM,10:00 - 10:30,7,11
15211,OVIEDO,ASTURIAS AM,10:30 - 11:00,18,77
15211,OVIEDO,ASTURIAS AM,11:00 - 11:30,28,14
15211,OVIEDO,ASTURIAS AM,11:30 - 12:00,29,27
15211,OVIEDO,ASTURIAS AM,12:00 - 12:30,18,20
15211,OVIEDO,ASTURIAS AM,12:30 - 13:00,13,11
15211,OVIEDO,ASTURIAS AM,13:00 - 13:30,47,28
15211,OVIEDO,ASTURIAS AM,13:30 - 14:00,41,45
15211,OVIEDO,ASTURIAS AM,14:00 - 14:30,89,46
15211,OVIEDO,ASTURIAS AM,14:30 - 15:00,55,19
15211,OVIEDO,ASTURIAS AM,15:00 - 15:30,68,41
15211,OVIEDO,ASTURIAS AM,15:30 - 16:00,58,71
15211,OVIEDO,ASTURIAS AM,16:00 - 16:30,15,24
15211,OVIEDO,ASTURIAS AM,16:30 - 17:00,38,43
15211,OVIEDO,ASTURIAS AM,17:00 - 17:30,38,25
15211,OVIEDO,ASTURIAS AM,17:30 - 18:00,25,32
15211,OVIEDO,ASTURIAS AM,18:00 - 18:30,50,12
15211,OVIEDO,ASTURIAS AM,18:30 - 19:00,45,39
15211,OVIEDO,ASTURIAS AM,19:00 - 19:30,62,27
15211,OVIEDO,ASTURIAS AM,19:30 - 20:00,18,35
15211,OVIEDO,ASTURIAS AM,20:00 - 20:30,60,24
15211,OVIEDO,ASTURIAS AM,20:30 - 21:00,27,13
15211,OVIEDO,ASTURIAS AM,21:00 - 21:30,45,4
15211,OVIEDO,ASTURIAS AM,21:30 - 22:00,0,7
15211,OVIEDO,ASTURIAS AM,22:00 - 22:30,11,5
15211,OVIEDO,ASTURIAS AM,22:30 - 23:00,8,15
15211,OVIEDO,ASTURIAS AM,23:00 - 23:30,6,0
15212,LUGONES,ASTURIAS,05:00 - 05:30,1,2
15212,LUGONES,ASTURIAS,05:30 - 06:00,3,0
15212,LUGONES,ASTURIAS,06:00 - 06:30,11,2
15212,LUGONES,ASTURIAS,06:30 - 07:00,38,2
15212,LUGONES,ASTURIAS,07:00 - 07:30,64,32
15212,LUGONES,ASTURIAS,07:30 - 08:00,170,39
15212,LUGONES,ASTURIAS,08:00 - 08:30,146,25
15212,LUGONES,ASTURIAS,08:30 - 09:00,62,20
15212,LUGONES,ASTURIAS,09:00 - 09:30,124,24
15212,LUGONES,ASTURIAS,09:30 - 10:00,63,19
15212,LUGONES,ASTURIAS,10:00 - 10:30,46,23
15212,LUGONES,ASTURIAS,10:30 - 11:00,32,15
15212,LUGONES,ASTURIAS,11:00 - 11:30,37,19
15212,LUGONES,ASTURIAS,11:30 - 12:00,41,41
15212,LUGONES,ASTURIAS,12:00 - 12:30,21,32
15212,LUGONES,ASTURIAS,12:30 - 13:00,33,46
15212,LUGONES,ASTURIAS,13:00 - 13:30,27,51
15212,LUGONES,ASTURIAS,13:30 - 14:00,46,94
15212,LUGONES,ASTURIAS,14:00 - 14:30,81,88
15212,LUGONES,ASTURIAS,14:30 - 15:00,52,178
15212,LUGONES,ASTURIAS,15:00 - 15:30,65,94
15212,LUGONES,ASTURIAS,15:30 - 16:00,73,49
15212,LUGONES,ASTURIAS,16:00 - 16:30,66,63
15212,LUGONES,ASTURIAS,16:30 - 17:00,48,35
15212,LUGONES,ASTURIAS,17:00 - 17:30,43,41
15212,LUGONES,ASTURIAS,17:30 - 18:00,34,61
15212,LUGONES,ASTURIAS,18:00 - 18:30,7,27
15212,LUGONES,ASTURIAS,18:30 - 19:00,57,78
15212,LUGONES,ASTURIAS,19:00 - 19:30,35,87
15212,LUGONES,ASTURIAS,19:30 - 20:00,14,54
